,close,volume
2021-09-03,54.75798265200503,1723055
2021-09-06,51.11557708278733,3587057
2021-09-07,48.91571196639196,9862488
2021-09-08,48.35020749312018,17355456
2021-09-09,46.695913494026954,2035021
2021-09-10,43.92260017144043,5824043
2021-09-13,48.83995718839199,15485651
2021-09-14,48.762300893920916,10085689
2021-09-15,48.36821639409701,7874539
2021-09-16,48.66043970496547,19066033
2021-09-17,46.71478239009825,12347418
2021-09-20,44.10584267885378,17695447
2021-09-21,48.834747128541906,10860376
2021-09-22,45.17716798624845,18395363
2021-09-23,41.85101191268513,13929344
2021-09-24,46.80497647043637,2065389
2021-09-27,44.50397181996885,5453147
2021-09-28,45.616053758754504,13633678
2021-09-29,44.54546237261186,3581854
2021-09-30,44.22365242233466,4399010
2021-10-01,52.3571627263448,19729172
2021-10-04,49.02557963728027,6342565
2021-10-05,52.20456736328069,13714614
2021-10-06,54.542612197007934,18564782
2021-10-07,56.986907018803706,15773625
2021-10-08,64.43463898558193,12473096
2021-10-11,52.03424815131708,19685001
2021-10-12,46.54220895277624,11514204
2021-10-13,43.08155686715958,8935900
2021-10-14,41.961350826171795,1043238
2021-10-15,43.35956707133408,10914625
2021-10-18,42.381874162458566,9823083
2021-10-19,40.222926434252386,9666515
2021-10-20,41.245857141954716,4007574
2021-10-21,44.531868210032755,7826159
2021-10-22,44.33480291462993,1024002
2021-10-25,47.338283780676655,7689138
2021-10-26,40.886388694675425,9903391
2021-10-27,38.517175251288954,16017059
2021-10-28,36.38861608273692,14729359
2021-10-29,36.35718040809261,16245812
2021-11-01,37.423785817852206,2028029
2021-11-02,33.03173312406243,8550249
2021-11-03,32.639681018325916,3874229
2021-11-04,31.39362697162223,6734032
2021-11-05,28.682047409110453,17377887
2021-11-08,31.68263168024527,17501278
2021-11-09,33.45402566002795,16575845
2021-11-10,33.2605875206122,15130094
2021-11-11,38.552941701535985,6580114
2021-11-12,34.91391435160964,4272386
2021-11-15,41.689501398086186,19593527
2021-11-16,40.8640136347935,15890024
2021-11-17,39.00571269723243,19163042
2021-11-18,38.97899111666943,12890941
2021-11-19,39.02496598447876,15211749
2021-11-22,46.447776120957215,15521168
2021-11-23,47.619795899775056,18623567
2021-11-24,43.61653730156327,3873641
2021-11-25,47.45775063525387,10170325
2021-11-26,45.70289086091309,18552162
2021-11-29,36.7611775157823,8182179
2021-11-30,39.64999330362955,17582624
2021-12-01,42.05001609560972,17630043
