,close,volume
2021-09-03,82.85331561397163,2276943
2021-09-06,83.56252397930221,17122453
2021-09-07,84.78564121824638,14277391
2021-09-08,87.0614296328666,19210324
2021-09-09,87.54134676671566,10014528
2021-09-10,86.7241714052004,2519857
2021-09-13,84.6951286547214,16625387
2021-09-14,84.03268912465839,5837929
2021-09-15,84.49231039450324,5271877
2021-09-16,85.2934214779185,3345568
2021-09-17,84.81127009878708,11784408
2021-09-20,83.79030907940388,6640123
2021-09-21,83.34710503766816,18074881
2021-09-22,82.72541465879412,11772279
2021-09-23,84.49099637130173,2867472
2021-09-24,86.25967350365548,10281049
2021-09-27,86.929607301143,9232676
2021-09-28,86.09188769497817,17943058
2021-09-29,86.39473131179281,8974835
2021-09-30,88.09327710128869,18658718
2021-10-01,88.28770538730703,18957282
2021-10-04,88.72425231896227,10061551
2021-10-05,89.42424339549271,16691873
2021-10-06,89.43159287083063,11134368
2021-10-07,90.21359433907035,12791462
2021-10-08,88.02451866913073,5152373
2021-10-11,87.28242032245247,18520819
2021-10-12,89.09920782875618,17309290
2021-10-13,88.89124101547131,18343947
2021-10-14,90.14185090184066,1532579
2021-10-15,89.33565858122519,3342927
2021-10-18,90.01775926117816,15808416
2021-10-19,88.59725326402847,7602923
2021-10-20,88.83876902837527,19706672
2021-10-21,86.61934335674266,11783023
2021-10-22,88.7972917376711,8078627
2021-10-25,90.05520021951298,1849301
2021-10-26,91.40883229495584,1123258
2021-10-27,90.62450041331132,3389375
2021-10-28,90.75196500932765,17958529
2021-10-29,90.54216877583937,5752006
2021-11-01,86.13452620200582,18850527
2021-11-02,84.95934478624324,6140843
2021-11-03,84.45113588862833,2863884
2021-11-04,84.69501449536855,6838092
2021-11-05,84.13541329949041,16976241
2021-11-08,85.02453367082929,17374528
2021-11-09,84.17809942535999,16439031
2021-11-10,85.70812662473574,1453618
2021-11-11,86.25979756729495,11731742
2021-11-12,86.57303871221242,9466372
2021-11-15,84.94979220636586,2970585
2021-11-16,86.13252374563655,5780432
2021-11-17,87.8129125110562,19447851
2021-11-18,89.52505894149252,5395856
2021-11-19,89.29917755577077,6836757
2021-11-22,89.71753674523745,2588979
2021-11-23,89.90097611174399,7161086
2021-11-24,86.71823449693365,9098994
2021-11-25,87.93434457210518,19667110
2021-11-26,87.43000661975942,19348827
2021-11-29,87.5479846988859,7511832
2021-11-30,86.035914703342,10504972
2021-12-01,83.48215794149205,2770050
2021-12-02,84.39075352906961,19675733
2021-12-03,85.63335596428576,14519571
2021-12-06,85.35244583364722,18216089
2021-12-07,85.8477086714885,2917550
2021-12-08,83.99405041099747,5648893
2021-12-09,83.94958616217629,2037010
2021-12-10,84.4420332450271,13811104
2021-12-13,86.4490371912454,18262779
2021-12-14,86.59666900532692,8008311
2021-12-15,84.5781086052595,18268583
2021-12-16,87.44392803999219,11145971
2021-12-17,88.23535919511036,15766181
2021-12-20,89.00581078072722,5235333
2021-12-21,88.72852990454902,6568480
2021-12-22,86.5604479000519,5620027
2021-12-23,86.61607747881233,15744432
2021-12-24,85.97556887930986,11803775
2021-12-27,87.29905791864523,3341181
2021-12-28,86.4018743251465,12780590
2021-12-29,84.9487382739739,16437043
2021-12-30,85.20318296710857,10300385
2021-12-31,84.62456175171747,13342724
2022-01-03,84.01141457272888,17420338
2022-01-04,83.47098518013118,11344064
2022-01-05,84.81358010151303,13713729
2022-01-06,83.00759509820949,16966798
2022-01-07,82.8912694848428,5267434
2022-01-10,81.8508913678828,17729554
2022-01-11,80.80799831515584,4030968
2022-01-12,79.51150789909633,15697688
2022-01-13,81.64469263732101,2096030
2022-01-14,80.7353314855881,7318916
2022-01-17,80.89048165810092,14770015
2022-01-18,83.09805055471358,18027724
2022-01-19,83.51943624516922,10256125
2022-01-20,80.7382623938123,12219519
2022-01-21,81.7978196175963,16801608
2022-01-24,80.39158717442294,15095018
2022-01-25,77.65000728507563,12787075
2022-01-26,78.17078280587404,6463667
2022-01-27,78.01561530638439,13836608
2022-01-28,77.77593297613072,11860386
2022-01-31,78.0081489776586,4719419
2022-02-01,77.3003723672491,3374633
2022-02-02,77.7217506507021,13407631
2022-02-03,78.87073520095417,12421480
2022-02-04,78.55388920746452,18185924
2022-02-07,77.99543712983913,14688344
2022-02-08,76.83592294472875,13458557
2022-02-09,77.50494988296734,5226173
2022-02-10,79.11404098009234,9728527
2022-02-11,78.77172177771237,1681143
2022-02-14,79.4594656210829,5654714
2022-02-15,78.7270414200282,13381041
2022-02-16,78.37742056642922,18662154
2022-02-17,80.23490120159809,2601790
2022-02-18,79.39796015238576,1655625
2022-02-21,80.45441637688653,6273326
2022-02-22,79.68880054835591,5739353
2022-02-23,77.01312627814451,13685080
2022-02-24,78.41393459740877,3923869
2022-02-25,80.48746623517003,4398790
2022-02-28,79.86643618558756,14499929
2022-03-01,81.53988633794064,6813966
2022-03-02,80.13226673478673,10501541
2022-03-03,81.98238611991681,10359929
2022-03-04,81.502437984603,19003203
2022-03-07,80.53193209124059,18361212
2022-03-08,79.08718613859637,17853521
2022-03-09,81.50887653983895,15362590
2022-03-10,81.49217595696356,17426042
2022-03-11,83.37239300936304,17755212
2022-03-14,83.08721297403609,17003402
2022-03-15,83.0302149137669,3483416
2022-03-16,81.40534394544439,15910259
2022-03-17,83.75651465784195,13633362
2022-03-18,83.07750214046344,6018420
2022-03-21,83.75288667141417,17527971
2022-03-22,81.74680343346368,8279546
2022-03-23,81.4176802133629,8673610
2022-03-24,81.87163205815787,17747446
2022-03-25,81.5205448071975,17060472
2022-03-28,80.70522258112034,10161127
2022-03-29,77.53716557045406,11791219
2022-03-30,77.7671444313647,9601240
2022-03-31,77.67675746589099,6113007
2022-04-01,76.15561363903056,6201672
2022-04-04,76.5101686761165,19851594
2022-04-05,78.2231114441519,9164017
2022-04-06,76.54238922065393,6273238
2022-04-07,74.23699672780306,5010730
2022-04-08,72.19011763621195,19196816
2022-04-11,71.8621846329878,13523800
2022-04-12,70.6731999454928,16082991
2022-04-13,72.09026775675851,14743372
2022-04-14,70.73756800117378,1274788
2022-04-15,71.02730759678839,7307679
2022-04-18,69.86360083887232,9406491
2022-04-19,69.39813570597738,17936904
2022-04-20,68.19182675517385,8175392
2022-04-21,68.76929729852152,6385059
2022-04-22,69.43612723657904,18166484
2022-04-25,70.148003091971,2677335
2022-04-26,69.79777305675535,1597956
2022-04-27,67.58601178198047,14951272
2022-04-28,66.70452780182993,6378813
2022-04-29,68.88137452392672,13210227
2022-05-02,68.63673923794235,12782111
2022-05-03,68.16948188441589,17569697
2022-05-04,69.85419253413856,13106739
2022-05-05,69.93299487127005,10410925
2022-05-06,69.68807893820915,16763596
2022-05-09,70.29360502211179,5269206
2022-05-10,72.24312369680014,15581503
2022-05-11,70.81083898177445,9680300
2022-05-12,69.19797025378087,5123627
2022-05-13,68.42643046882822,8380641
2022-05-16,68.46124328719837,9738167
2022-05-17,69.09465716428018,6196269
2022-05-18,70.75955584642402,5979548
2022-05-19,69.9439515995788,13206278
2022-05-20,69.3674004415709,14512784
2022-05-23,70.85719311973206,8973731
2022-05-24,71.28160024575328,19102639
2022-05-25,70.9245259401055,14899750
2022-05-26,70.69015333821525,13807708
2022-05-27,72.46792937881308,12741558
2022-05-30,76.07011709794568,15539051
2022-05-31,78.34824088648803,14123189
2022-06-01,78.50516938810736,8515507
2022-06-02,79.04746566702121,17129588
2022-06-03,80.35221872988109,19009273
2022-06-06,78.281981501552,7089662
2022-06-07,77.91771691144568,14016415
2022-06-08,77.028802436416,2705112
2022-06-09,77.56446742858336,8747959
2022-06-10,75.95901712066205,17263643
2022-06-13,78.41196780780832,13770765
2022-06-14,78.77224095129644,15970896
2022-06-15,78.28585822739576,9700236
2022-06-16,78.09583064696794,18405477
2022-06-17,79.1882295912805,8880670
2022-06-20,77.19802237007885,17009560
2022-06-21,76.1232402467158,16162252
2022-06-22,77.2228812812419,5854332
2022-06-23,76.3125439993703,18476108
2022-06-24,77.89545297751098,4967725
2022-06-27,77.6449046259187,14154480
2022-06-28,77.41205524382192,7447830
2022-06-29,76.64707787718129,2662691
2022-06-30,77.58941756861012,9527307
2022-07-01,78.1168824714043,16748876
2022-07-04,77.74425229254273,10563845
2022-07-05,78.97544722536114,7921746
2022-07-06,77.22979913594746,14644342
2022-07-07,76.4955685192202,2246504
2022-07-08,75.77305013167286,16210371
2022-07-11,74.50167645809832,14089784
2022-07-12,74.782628005805,16358906
2022-07-13,73.12471224200705,7517203
2022-07-14,71.9206510936131,14894090
2022-07-15,71.7936261609863,11389728
2022-07-18,70.29025589565735,17703273
2022-07-19,71.11336832905123,8476592
2022-07-20,72.98616316253364,16324208
2022-07-21,73.72046111255261,12450917
2022-07-22,73.49509868797958,2318751
2022-07-25,72.13150285501135,9279861
2022-07-26,71.42311028509882,2163780
2022-07-27,70.26929820032349,19989694
2022-07-28,71.83708879299476,17229562
2022-07-29,72.30208869261416,7644983
2022-08-01,72.08264188947075,11921188
2022-08-02,72.97758534662243,4384524
2022-08-03,70.71489048649491,19227357
2022-08-04,70.46257590395741,15066586
2022-08-05,73.25444230749922,13346685
2022-08-08,73.82653091280504,13813045
2022-08-09,71.34966714209527,12195014
2022-08-10,70.79288372536882,7835931
2022-08-11,70.67874290657554,1883794
2022-08-12,71.6699559556951,10093452
2022-08-15,69.51836435382359,1080413
2022-08-16,69.60346374131942,5906182
2022-08-17,69.0295900411733,10180127
2022-08-18,69.30390685308919,5448315
2022-08-19,70.27903516273679,6767288
2022-08-22,71.04805800846124,2025860
2022-08-23,71.51795717803408,9625595
2022-08-24,68.49166583872139,5048218
2022-08-25,67.14275914771035,2075675
2022-08-26,65.85001032592872,14209247
2022-08-29,68.60081674721724,15145168
2022-08-30,69.09122876679325,10176251
2022-08-31,68.60858861567928,16328496
2022-09-01,69.36382296165422,11651451
2022-09-02,68.43190013577336,14432477
2022-09-05,68.5293905353856,5613084
2022-09-06,69.76131220523737,13331899
2022-09-07,70.63942616468134,6749732
2022-09-08,73.23481180440068,1747364
2022-09-09,73.58520982821271,14076646
2022-09-12,73.73837115687402,14112541
2022-09-13,76.37979188777271,18206773
2022-09-14,75.63733521915665,17572466
2022-09-15,79.3218193750303,19814114
2022-09-16,79.0413325492883,3549071
2022-09-19,79.10772921725,18351753
2022-09-20,79.52902230800335,2645344
2022-09-21,77.43945848474355,17708501
2022-09-22,77.11707656431176,9298517
2022-09-23,75.89392902536208,16019614
2022-09-26,76.77216550400578,15110477
2022-09-27,76.17352931060475,1021267
2022-09-28,76.1469261859853,6577159
2022-09-29,75.87153554970168,19660398
2022-09-30,74.81026963135582,1869622
2022-10-03,76.03122662760971,2594221
2022-10-04,77.67787870044879,6597394
2022-10-05,75.87272127666535,14149630
