Date,close,volume
2021-07-02,200.7262420654297,1706600
2021-07-06,199.91339111328125,2263600
2021-07-07,203.96865844726562,2610100
2021-07-08,195.02740478515625,5669000
2021-07-09,198.0197296142578,4229900
2021-07-12,197.59996032714844,3412700
2021-07-13,195.77777099609375,3465700
2021-07-14,196.5548553466797,4597300
2021-07-15,196.4565887451172,2070200
2021-07-16,195.0989227294922,2958100
2021-07-19,191.45452880859375,3682600
2021-07-20,192.47283935546875,3066400
2021-07-21,194.0002899169922,2320000
2021-07-22,196.0992889404297,4194900
2021-07-23,196.6441650390625,3946800
2021-07-26,196.67994689941406,2840900
2021-07-27,194.75048828125,3199000
2021-07-28,193.43746948242188,2366200
2021-07-29,194.1163787841797,1908000
2021-07-30,195.4025421142578,2324100
2021-08-02,194.29495239257812,1990900
2021-08-03,196.56378173828125,2278400
2021-08-04,194.38427734375,2396900
2021-08-05,195.75990295410156,2051800
2021-08-06,196.95680236816406,2480700
2021-08-09,196.46554565429688,1990000
2021-08-10,198.03761291503906,2061300
2021-08-11,202.21788024902344,3076400
2021-08-12,203.35231018066406,2015900
2021-08-13,203.47735595703125,1794100
2021-08-16,203.2005157470703,1803200
2021-08-17,201.74447631835938,2265100
2021-08-18,200.81556701660156,2277500
2021-08-19,199.877685546875,2110400
2021-08-20,199.82411193847656,1608900
2021-08-23,199.88658142089844,1873200
2021-08-24,197.626708984375,2390700
2021-08-25,197.66241455078125,1744000
2021-08-26,197.3855438232422,3064500
2021-08-27,197.7875518798828,1944800
2021-08-30,196.6386260986328,3485300
2021-08-31,194.62806701660156,5434800
2021-09-01,194.70884704589844,4309800
2021-09-02,195.24737548828125,2659400
2021-09-03,192.89578247070312,4355200
2021-09-07,191.1814422607422,3840100
2021-09-08,193.20095825195312,3319700
2021-09-09,188.53359985351562,3887600
2021-09-10,186.4781951904297,2981900
2021-09-13,185.5716094970703,3209600
2021-09-14,182.57379150390625,4362800
2021-09-15,183.3277130126953,5225600
2021-09-16,182.60072326660156,3481900
2021-09-17,180.83248901367188,7702800
2021-09-20,177.60125732421875,4370600
2021-09-21,176.47030639648438,3730300
2021-09-22,177.78073120117188,2907200
2021-09-23,181.05686950683594,3553500
2021-09-24,182.923828125,2908500
2021-09-27,183.0674591064453,2449600
2021-09-28,180.51837158203125,3792800
2021-09-29,181.02096557617188,3448800
2021-09-30,175.93177795410156,4098900
2021-10-01,181.0748748779297,3468600
2021-10-04,184.45864868164062,5531900
2021-10-05,188.46182250976562,4177300
2021-10-06,190.6787872314453,3074400
2021-10-07,190.17617797851562,2655200
2021-10-08,194.30496215820312,3352100
2021-10-11,192.89578247070312,2312000
2021-10-12,191.54942321777344,1975500
2021-10-13,193.73947143554688,2206100
2021-10-14,198.6670684814453,2559400
2021-10-15,202.09584045410156,2747400
2021-10-18,202.78695678710938,2287000
2021-10-19,202.63436889648438,1933300
