,close,volume
2021-09-03,141.07520752842828,8959867
2021-09-06,140.8110851504879,6705234
2021-09-07,142.21421802164969,4667350
2021-09-08,145.52966460893614,5351936
2021-09-09,145.0484240571766,5893075
2021-09-10,144.56881048424881,8878004
2021-09-13,148.06387723093005,15032842
2021-09-14,149.8081243860564,6536024
2021-09-15,148.78661846886115,1446178
2021-09-16,150.0324477992055,2134420
2021-09-17,149.02295045329066,14055363
2021-09-20,148.01511214932233,16193422
2021-09-21,148.58301293849334,5981372
2021-09-22,144.4082861426907,5879658
2021-09-23,140.7479694938506,10340374
2021-09-24,139.59376522874342,13399814
2021-09-27,137.5165207558444,18703018
2021-09-28,138.1938999169832,13116177
2021-09-29,136.35167717056223,17812870
2021-09-30,133.52021027055602,15844680
2021-10-01,136.5154214242507,14930642
2021-10-04,136.08108770752807,4354485
2021-10-05,136.24624373877498,16653385
2021-10-06,133.3920640031164,8153012
2021-10-07,132.33371823775823,13842885
2021-10-08,132.58059696200777,5480840
2021-10-11,130.33731696471676,12272035
2021-10-12,131.1001199961949,16747551
2021-10-13,129.95025530466484,6158922
2021-10-14,129.4087913994232,10452537
2021-10-15,128.27170638474044,3889119
2021-10-18,131.91198146133465,2536283
2021-10-19,131.91165717313436,19976248
2021-10-20,129.8612757086733,11130156
2021-10-21,131.49974920591814,7468573
2021-10-22,129.1393804508878,13297402
2021-10-25,129.57051413108175,16658709
2021-10-26,125.84238255177242,17565271
2021-10-27,123.38473507460816,19765497
2021-10-28,123.77437101554885,3517472
2021-10-29,125.17807434106815,8836337
2021-11-01,125.52536409276372,9298798
2021-11-02,125.3328650285536,19647653
2021-11-03,124.7930247324787,4907159
2021-11-04,122.08026435414943,16704115
2021-11-05,120.7933301305434,5812726
2021-11-08,119.98557032508823,7708711
2021-11-09,121.92770921067057,11661875
2021-11-10,122.58229446656566,2525552
2021-11-11,119.40690064882016,19492470
2021-11-12,120.01278193182142,8444553
2021-11-15,119.34542495069344,18187150
2021-11-16,118.16337360763438,7056421
2021-11-17,119.27638144242978,13562064
2021-11-18,121.15955655621745,12633557
2021-11-19,122.88851078592299,6412499
2021-11-22,121.37552658588234,14137019
2021-11-23,120.8380330972257,7134713
2021-11-24,121.46425609000471,5649910
2021-11-25,123.27938567682652,16561874
2021-11-26,122.42095963642218,10610067
2021-11-29,122.10492421055478,7285707
2021-11-30,120.11933236324457,6151311
2021-12-01,118.00683961878316,3945825
2021-12-02,119.47778720846715,15342824
2021-12-03,121.95767684283896,16397271
2021-12-06,121.85038279560302,16564579
2021-12-07,123.72321270978445,3236440
2021-12-08,124.42105960939085,9707012
2021-12-09,123.24751606916992,11768756
2021-12-10,123.94223288242412,4488164
2021-12-13,126.86025695475627,6467933
2021-12-14,126.81746271783211,3212066
2021-12-15,129.85499514563637,15268475
2021-12-16,124.8761229338495,18897539
2021-12-17,126.45047973212962,11981745
2021-12-20,126.64102039425859,12135959
2021-12-21,126.09951070178796,7169697
2021-12-22,126.29845220492217,10735331
2021-12-23,122.61314552737204,3744413
2021-12-24,122.23423492068508,13098064
2021-12-27,122.91534309753504,1435105
2021-12-28,125.69574462207063,15557323
2021-12-29,124.74731461964502,2682180
