,close,volume
2021-09-03,58.68411146840284,7195013
2021-09-06,59.36241364803879,15768810
2021-09-07,59.49427675124506,18874147
2021-09-08,58.317816400964425,11042719
2021-09-09,57.087175444547334,10434361
2021-09-10,57.01816273108762,18965548
2021-09-13,59.628184650801636,8547410
2021-09-14,61.402350095545025,12504046
2021-09-15,61.80720159721742,3897338
2021-09-16,62.38941404720516,11672450
2021-09-17,63.07502050862222,1666976
2021-09-20,62.477388963808615,17506381
2021-09-21,61.70947819217147,15814671
2021-09-22,62.668365575920205,16670196
2021-09-23,61.999493436023904,10322181
2021-09-24,63.63452415534686,3237176
2021-09-27,62.10938362042549,12839194
2021-09-28,61.11568925214377,2152491
2021-09-29,62.699317515798015,13479799
2021-09-30,62.38265163819627,15614838
2021-10-01,62.25136408474594,15111248
2021-10-04,62.98510191602463,3711565
2021-10-05,64.31906715430793,14394554
2021-10-06,65.03542587210919,15186888
2021-10-07,65.37911602614929,1718723
2021-10-08,66.33482112573472,5547438
2021-10-11,66.83183784499607,14474370
2021-10-12,68.15684907274931,8753501
2021-10-13,71.76062391821405,18259819
2021-10-14,72.42358101479117,1365543
2021-10-15,71.31842846210637,9567628
2021-10-18,72.67171106432176,19068212
2021-10-19,72.48791522748107,17326624
2021-10-20,72.93644658698526,16131703
2021-10-21,73.42676137519169,8088602
2021-10-22,72.66931381675036,11923734
2021-10-25,72.19311511304899,8726479
2021-10-26,69.26185142473288,11482830
2021-10-27,69.1424263242498,19097482
2021-10-28,69.85089748540838,13209578
2021-10-29,69.87628733399585,5708931
2021-11-01,69.30700089734327,13011712
2021-11-02,69.78602899187597,13785485
2021-11-03,68.61894448804918,17192698
2021-11-04,67.3313075019601,1313330
2021-11-05,67.9784259357811,6485509
2021-11-08,68.69981490631912,13538826
2021-11-09,69.3416299036532,11757945
2021-11-10,68.97443509972305,1237011
2021-11-11,70.35266087208392,13874937
2021-11-12,68.95078868321995,8613752
2021-11-15,68.59001372991742,19375336
2021-11-16,69.52646857226938,15521033
2021-11-17,70.617654569993,10220706
2021-11-18,69.64962168360258,11455707
2021-11-19,72.39548960589877,1600791
2021-11-22,72.23283957746914,11271937
2021-11-23,72.35434807680954,3879103
2021-11-24,73.64687622489623,16830744
2021-11-25,75.74076870990123,19193267
2021-11-26,75.83229060377401,8533629
2021-11-29,77.45855217016245,11105113
2021-11-30,76.83283201514038,5046250
2021-12-01,79.18317339659983,2663238
2021-12-02,79.24613070968628,2443042
2021-12-03,79.70388735544566,11872236
2021-12-06,79.21585105114939,14511578
2021-12-07,79.53237674329979,6605261
2021-12-08,78.50151304491276,11359793
2021-12-09,78.42115972810264,3660685
2021-12-10,78.45318284642926,18785113
2021-12-13,76.98382908764339,16609015
2021-12-14,76.20401712737376,6934506
2021-12-15,73.38498016254563,6558883
2021-12-16,71.77148527294969,5989567
2021-12-17,71.76049982140151,3118779
2021-12-20,73.01792678816147,18421881
2021-12-21,72.55747349955205,8048457
2021-12-22,72.52481629145157,19785153
2021-12-23,74.06471823578522,2557682
2021-12-24,75.19143653313023,8770007
2021-12-27,76.3154001549477,8545868
2021-12-28,76.48699093580619,19416593
2021-12-29,75.82275348136584,5066557
2021-12-30,76.37245804240455,18496799
2021-12-31,78.16386761793181,2243169
2022-01-03,80.75675133832772,14583431
2022-01-04,84.33941430284705,7827340
2022-01-05,86.70259977924044,19245561
2022-01-06,86.77949194879034,9726499
2022-01-07,84.92993830243202,4123982
2022-01-10,85.86381282718446,4984713
2022-01-11,87.58423665552448,10343904
2022-01-12,83.65835098208625,15829168
2022-01-13,81.46857351249236,3456336
2022-01-14,80.80949162988303,8591772
2022-01-17,79.70675217298438,18299567
2022-01-18,77.43905780026341,12953170
2022-01-19,77.97842169111894,14428321
2022-01-20,79.74815078606454,1505066
2022-01-21,79.48610542512209,9287289
2022-01-24,77.15378432394404,3874470
2022-01-25,77.44854373526869,12145060
2022-01-26,75.92411387038626,7731724
2022-01-27,74.56559237458707,4897710
2022-01-28,75.87251128559427,11614906
2022-01-31,77.53724302535235,14542070
2022-02-01,77.14224920019808,10609204
2022-02-02,78.17196306222125,6973968
2022-02-03,76.68256891143201,12417024
2022-02-04,77.42408792263188,4083188
2022-02-07,76.89864138928561,14732039
2022-02-08,75.0930451131111,13122397
2022-02-09,73.88423157851936,9428223
2022-02-10,74.4390332383554,10187629
2022-02-11,72.48862129792253,11004476
2022-02-14,72.1292389148543,6527445
2022-02-15,73.53714949943725,19579455
2022-02-16,72.89498550234774,15494062
2022-02-17,70.90756351038644,10076370
2022-02-18,70.56195635312386,11645981
2022-02-21,71.43506727907891,15827082
2022-02-22,69.7927939810694,11669117
2022-02-23,71.30724264810841,6344508
2022-02-24,72.30099430604784,18885675
2022-02-25,72.76535758281652,7013948
2022-02-28,73.53283124159432,19666246
2022-03-01,73.70871589480089,1640543
2022-03-02,74.1609673983293,15582544
2022-03-03,74.26384603038305,8456142
2022-03-04,75.46106613958018,14773524
2022-03-07,77.24549877468297,3633190
2022-03-08,76.1202038742538,14380922
2022-03-09,75.17214437979803,1006133
2022-03-10,74.65203464761653,3429618
2022-03-11,73.84584684046281,18771824
2022-03-14,75.37596579744839,2755181
2022-03-15,73.375890939023,4789348
2022-03-16,74.10359989139924,10581856
2022-03-17,75.98414619315868,19342456
2022-03-18,75.2042266746594,1027851
2022-03-21,77.23128072300699,5354003
2022-03-22,78.86492514231873,18220601
2022-03-23,78.37855027791123,7062391
2022-03-24,79.55022503667391,5861837
2022-03-25,78.38318860266479,5024080
2022-03-28,76.85174888953935,2615892
2022-03-29,76.22046777284119,3208188
2022-03-30,78.10355785090276,1909849
2022-03-31,77.46963862431828,14838627
2022-04-01,77.53552832161823,13530997
2022-04-04,76.15399135305839,15287547
