,close,volume
2021-09-03,448.9626174691374,2824070
2021-09-06,515.7926852696527,3031926
2021-09-07,544.7098188657021,19512914
2021-09-08,519.6181636106096,5194892
2021-09-09,490.9761695855472,1009985
2021-09-10,480.9697276579827,18550739
2021-09-13,494.4629269222085,9136609
2021-09-14,462.72853066844885,19419292
2021-09-15,511.12332414019363,2334238
2021-09-16,531.4520169956277,2783529
2021-09-17,462.5672119946069,7340769
2021-09-20,516.8213908415605,5042069
2021-09-21,539.1416084610748,18745408
2021-09-22,625.0528521256306,15313703
2021-09-23,528.8309440695901,8587772
2021-09-24,579.1971994828348,1570372
2021-09-27,616.1018008557216,3789177
2021-09-28,670.1563307514302,6120113
2021-09-29,633.6042003905765,17312485
2021-09-30,707.1982550635936,13460169
2021-10-01,826.4296162715497,5686880
2021-10-04,733.1246455901111,2886597
2021-10-05,681.1346326135774,11333785
2021-10-06,634.0960232180151,4924095
2021-10-07,619.8888213691134,8992178
2021-10-08,562.685196376275,16134489
2021-10-11,534.4393637255992,13336463
2021-10-12,552.4767263019276,19106966
2021-10-13,604.3229178156095,9122551
2021-10-14,609.1416414275798,9138175
2021-10-15,536.0652015270998,5920468
2021-10-18,635.5906529627563,9810353
2021-10-19,668.6874329572395,16280996
2021-10-20,746.8434876089801,1165433
2021-10-21,709.1226975256969,9968989
2021-10-22,709.3839590621727,7298667
2021-10-25,772.4065866486808,2560368
2021-10-26,747.494415964853,15681451
2021-10-27,791.3999250903576,18376394
2021-10-28,692.6597495262141,15154726
2021-10-29,627.6076983426709,15956495
2021-11-01,515.0009090317674,17685006
2021-11-02,578.2019528885747,7251957
2021-11-03,675.4414465656477,3160426
2021-11-04,608.4777484923836,4402264
2021-11-05,535.017723979443,7410962
2021-11-08,539.2508322327304,3475798
2021-11-09,554.6697312181027,3442739
2021-11-10,593.0872168779906,7554396
2021-11-11,579.5367770626481,15054050
2021-11-12,599.3194233068189,1729918
2021-11-15,632.9000190055376,6053034
2021-11-16,632.9988070072006,14041720
2021-11-17,657.4529654070333,1071474
2021-11-18,697.480069334556,9543216
2021-11-19,710.2384755739729,2834166
2021-11-22,588.9844707528532,8226889
2021-11-23,606.5894715168276,5983986
2021-11-24,631.3283403289008,13108387
2021-11-25,549.4658294514448,15440770
2021-11-26,544.7990120737961,3704714
2021-11-29,440.3884712318976,11904850
2021-11-30,424.4896881158582,3490805
2021-12-01,410.5735126661498,17695307
2021-12-02,453.95845714536676,12760035
2021-12-03,459.3815851634198,15587970
2021-12-06,435.40655189751044,9131698
2021-12-07,421.44852323959486,19008885
2021-12-08,431.3841088153979,5707620
2021-12-09,410.6295858352822,19133557
2021-12-10,481.5005161287448,6736679
2021-12-13,445.4834912473459,1815333
2021-12-14,487.4479451382267,8849158
2021-12-15,481.183166403628,4623218
2021-12-16,471.52898383227244,10074478
2021-12-17,482.03858870568973,9058121
2021-12-20,376.0158271048815,17447266
2021-12-21,369.9496647347419,4508863
2021-12-22,387.1063972735511,9113595
2021-12-23,395.7574496100581,13366980
2021-12-24,403.5287913019533,3238402
2021-12-27,374.28139999779324,2981323
2021-12-28,415.84745056367854,9688090
2021-12-29,418.408972127499,3486927
